,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M001.wav,e3,ALRIGHT .
163,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M018.wav,e0,ARE YOU I MEAN DO . YOU LIKE GET DRESSED UP AND EVERYTHING WHEN YOU  GO . TO THE JOB INTERVIEW .
3138,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_1_F006.wav,e3,WHAT WAS HE  DOING OUT HERE AT THAT HOUR .
4123,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro04_M025.wav,e0,I AM RIDING THE BUS  BUT BY CHOICE .
1907,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M030.wav,e0,WELL I UNDERSTAND THAT DID YOU BUY FLIGHT INSURANCE .
2240,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_1_F000.wav,e0,FINE .
2337,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M009.wav,e0,WELL AS I TOLD YOU IT . LEFT  HEATH ROW . AND IT . SEEMS TO HAVE ARRIVED HERE BUT IF YOU CAN'T FIND IT THEN ARE . YOU SURE YOU KNOW WHAT YOUR BAG LOOKS LIKE .
5180,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M000.wav,e0,OKAY WHAT FLIGHT WERE YOU ON .
395,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1_F025.wav,e0,WELL  WHAT IF  SHE FEELS LIKE YOUR FATHER  AND HOW DO YOU KNOW SHE WILL MARRY YOU .
1333,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro02_F013.wav,e3,WELL THEY'RE SO YOUNG .
120,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_F026.wav,e0,YOU ALWAYS HAD A WEAK HEAD .
4774,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_M027.wav,e2,I'M NOT IN THE LEAST DRUNK .
2254,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_F015.wav,e1,LIKE NOW THAT I'M ACCEPTED IT'S JUST LIKE . SUCH A HUGE LOAD OFF MY MIND .
1108,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_F014.wav,e2,I MEAN . IT'S NOT LIKE THIS IS AN .
3729,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_1_F000.wav,e3,FINE .
4495,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_2_M018.wav,e0,WELL AS A MATTER OF FACT YES THAT'S PERFECTLY TRUE .
1605,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_1_F033.wav,e0,YOU KNEW THERE WAS NOTHING .
4340,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script01_3_M028.wav,e3,YOU CAN'T JUST TOSS OFF A THING LIKE THAT . BECAUSE THEY WEREN'T JUST MEN YOU KNOW .
2896,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_M029.wav,e0,AND . NEVER YOU KNOW  GIVE IT TO ANYONE OUT NEVER EVEN GIVE OUT YOUR NUMBER TO ANY LIKE UNRELIABLE COMPANY THAT YOU HAVEN'T HEARD OF OR ANYTHING LIKE THAT ALL RIGHT BECAUSE UM WE WANT . TO WE DEFINITELY WANT TO HELP YOU OUT BUT .
290,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_3_F021.wav,e3,IT WOULDN'T WORK LIKE THIS .
3688,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M028.wav,e0,WELL  YOU'VE GOT TO START SOMEWHERE I MEAN .
4455,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_1_M036.wav,e1,{LG} I'LL NEVER FORGET HIS FACE . {LG} .
2731,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_M040.wav,e1,EXACTLY .
2150,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_M020.wav,e1,THEY DON'T LIVE HERE . THEY DON'T KNOW . RIGHT .
5029,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_1_M023.wav,e1,THIS IS THE BIG NIGHT FOR THESE GUYS LIFE'S LAST ORGY .
3439,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_1_M004.wav,e3,NO I  FIGURED IT WAS BEST TO LEAVE HIM ALONE .
1547,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_F022.wav,e2,FROM FATHER'S POINT OF VIEW HE'S NOT DEAD AND YOU HAVE NO RIGHT TO TAKE HIS GIRL .
4507,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_2_M031.wav,e0,THIS IS NO TIME OF YEAR FOR TUNIS .
3843,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_M040.wav,e1,SHH IF WE'RE VERY QUIET  THE FISH MIGHT COME .
4893,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F038.wav,e1,ON OCCASION I'VE HEARD OF IT .
4610,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro03_F017.wav,e1,I'M SO EXCITED FOR YOU . THAT'S GREAT I'M SO .
1552,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro08_F006.wav,e0,PRETTY MUCH YEAH I . DON'T KNOW IF IT'S LIKE  BAD  PHONE LINES OR SOMETHING .
774,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_F032.wav,e3,WHATEVER I AM DOING I WANTED TO BE WITH  YOU . I MEAN YOU ARE PROBABLY THE ONE WHO . WISHES YOU WERE WITH SOMEBODY ELSE SOMEBODY WHO DIDN'T . TAKE EVERYTHING SO HARD AND WHO KNOWS HOW TO ENJOY HERSELF .
2865,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro04_F012.wav,e0,SO YOU SHOULD TAKE THAT IN CONSIDERATION RATHER THAN GIVING YOURSELF SUCH A HARD TIME .
3890,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_M045.wav,e1,SHH  IF WE'RE VERY QUIET THE FISH MIGHT COME .
4996,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_3_F003.wav,e1,NO NOT SORRY BUT . UM  BUT  I'M NOT GONNA STAY .
1342,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_F008.wav,e1,WHAT'S SO HORRIBLE IS THAT ONE CAN'T . STAY HAPPY .
3447,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_3_M026.wav,e3,JUST ABOUT ALL .
797,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M020.wav,e0,SO . IT'S ALL RIGHT I'LL JUST GO AHEAD WITH IT .
929,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M026.wav,e3,I  MEAN HE WAS  HE WANTED TO HELP PEOPLE IN POOR COUNTRIES THAT IS HIS GOAL HE DIDN'T CARE ABOUT THE MONEY HE JUST WANTED TO GO AND HELP PEOPLE .
1935,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_3_M045.wav,e1,ANNIE I'M GOING TO MAKE A FORTUNE FOR . YOU .
5121,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_M016.wav,e0,THE GRUNION ARE RUNNING TONIGHT . I SAID  GREAT LET'S GO  I FEEL LUCKY .
1450,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_F035.wav,e1,WHAT AM I GOING TO DO WITH A FORTUNE .
1351,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_2_M005.wav,e2,YOU LET HIM KISS YOU YOU SAID YOU DID .
230,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro07_F021.wav,e1,AWESOME WE'RE  BOTH . GOING TO BE IN L A .
3209,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro03_M016.wav,e1,NO YES SO .
2652,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro01_M017.wav,e2,OK BUT YOU'RE RIGHT NOW YOU'RE HOLDING UP . MORE PEOPLE IN LINE BY STANDING HERE AND LETTING .
5200,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro02_F024.wav,e3,WELL APPARENTLY NOBODY ELSE CAN GO .
3656,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_M008.wav,e0,OKAY ALRIGHT YEAH I  I . SEE IT ON HERE .
1807,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_M014.wav,e0,FLIPPANCY BRINGS OUT THE ACID IN THEIR DAMN SWEETNESS AND LIGHT .
4523,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro01_M011.wav,e2,I  DON'T UNDERSTAND WHY THIS IS SO COMPLICATED FOR PEOPLE WHEN THEY GET HERE . IT'S JUST A SIMPLE FORM I JUST NEED AN ID .
5444,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_2_F039.wav,e2,THIS IS  THE END DO YOU HEAR THE END . FINALLY  AND FOREVER .
4051,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro03_F008.wav,e1,YEAH . WELL . YOU KNOW BECAUSE HE'S LEAVING THE NEXT DAY .
1880,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_M003.wav,e0,OKAY .
3072,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_1_F023.wav,e2,WE DIDN'T SEE THEM THE YEAR BEFORE EITHER .
3403,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_1_M002.wav,e1,LOOK THERE WHAT'S THAT WHAT'S THAT  IS IT .
463,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_M010.wav,e2,OKAY WHAT DO YOU WANT .
3462,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro01_F012.wav,e2,I'M NOT STARTING OVER AGAIN NO I HAVE DONE THIS  FIVE TIMES I AM NOT STARTING OVER AGAIN .
201,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro08_M027.wav,e0,IF YOU EVER COME OUT TO MONTGOMERY I MEAN YOU KNOW JUST . JUST CALL UP YOU KNOW CALL  UP THE OPERATOR AND I'LL I'LL BE HERE . SO UM .
4679,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_2_F037.wav,e2,I HATE YOU .
1361,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_F011.wav,e2,I MEAN . I FEEL LIKE MY WHOLE LIFE . IS GONNA BE SPENT . STANDING ON THE BEACH . WITH MY  EYES . WIDE OPEN AND MY HANDS . CLASPED EXPECTANTLY . WAITING FOR THE FISH TO SHOW UP  AND THE FISH  WON'T SHOW UP .
3506,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_F014.wav,e0,WELL  HOW LONG WILL IT LAST US  THIS  LUDICROUS OVERBEARING LOVE OF OURS .
409,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_1_M028.wav,e2,PEOPLE IN KANSAS WOULD HAVE TO  GET PLANE TICKETS AND MAKE HOTEL RESERVATIONS TO SEE THIS  IT'S ONLY FORTY MINUTES AWAY IT'S JUST TOO GOOD TO PASS UP .
594,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_M008.wav,e2,WELL THAT'S A NICE POINT OF VIEW I MUST SAY .
820,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_F014.wav,e1,OKAY THAT  WOULD BE WAY TOO MUCH OF A COMMUTE  YOU CAN'T DO THAT  ESPECIALLY  I KNOW ESPECIALLY . FROM I DON'T KNOW WHAT  I  WAS GOING TO SAY  I DON'T . KNOW .
4152,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro05_M003.wav,e0,OKAY .
2345,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_3_M034.wav,e3,I MEAN YOU CAN TAKE THOSE THINGS OUT OF A WAR BUT  WHEN YOU DRIVE THAT CAR YOU'VE . GOTTA . REALIZE THAT . IT CAME OUT OF THE LOVE A MAN CAN HAVE FOR A MAN  YOU'VE GOTTA BE A LITTLE BETTER BECAUSE OF IT .
1069,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F032.wav,e1,THAT IS WHY I GOT ACCEPTED .
1125,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_2_M001.wav,e0,WELL MAYBE MAYBE HE JUST WANTED TO SEE HER .
1306,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_M013.wav,e2,WOW  THANK YOU  HOLIDAY INN . WOW THANK THE FLIGHT COST  FIVE HUNDRED DOLLARS .
4935,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M009.wav,e0,I KNOW BUT YOU SHOULD GET LIKE A TASER OR SOMETHING . I  MEAN WALKING AROUND THE CAMPUS AT NIGHT .
4487,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_2_M001.wav,e0,HOWEVER I BELIEVE THE REAL CAUSE OF THAT ROW WAS . PETER  BURDEN .
2277,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M003.wav,e0,WELL .
4721,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_F038.wav,e1,BECAUSE YOU'RE GOING TO TAKE CARE OF EVERYTHING YOU'RE GOING TO THINK OF ALL THE DETAILS THAT I  FORGET .
2155,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_F037.wav,e1,YEAH .
4470,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_2_F023.wav,e2,MIND YOUR OWN BUSINESS .
1640,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro03_F009.wav,e1,OH MY GOD WHERE . HAVE YOU GUYS TALKED ABOUT WHERE YOU'RE GOING TO GET MARRIED OR .
957,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro04_F001.wav,e0,WHAT ABOUT LIKE . A TEMP AGENCY .
283,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_M009.wav,e0,ALL RIGHT WELL YOU KNOW THAT'S THAT'S WHAT WE HAVE ALL OF OUR PROTECTION PLANS FOR AND EVERYTHING LIKE THAT SO I MEAN IT'S .
5399,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_2_F031.wav,e2,THERE IS NO ONE UPSTAIRS IT'S A PHOTOGRAPHER'S STUDIO .
1913,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_M019.wav,e0,UH I MEAN HAVE YOU BEEN SHOPPING AROUND ON THE INTERNET AND STUFF I MEAN THAT YOU GAVE .
5434,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_M033.wav,e1,PULL OVER .
1059,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_3_M027.wav,e3,PRETTY MUCH ALL .
3205,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_1_M035.wav,e1,NO ONE SENT THEM A MAP OR AN INVITATION JUST SOME LITTLE . INSTINCTUAL TIME RELEASE FIRECRACKER WENT OFF IN THEIR LITTLE BODIES . AND ALL AS ONE THEY TURNED AND FORMED A LINE AS LONG AS THE CALIFORNIA COAST AND STARTED SWIMMING .
1740,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_2_F018.wav,e2,UM IT DOESN'T SEEM TO HAVE WORKED SUCH WONDERS WITH YOU .
642,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_3_M016.wav,e1,WHY DIDN'T YOU LET ME KNOW .
5345,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_M022.wav,e1,OH I APPROVE I {LG} . I MORE THAN APPROVE .
86,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_M032.wav,e2,YES IT IS .
1957,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_M036.wav,e1,LOANS SCHOLARSHIPS I'VE GOT A LOT OF SCHOLARSHIPS . YEAH YEAH . I'M . I'M HALF NATIVE AMERICAN SO . I GET ALL THOSE SCHOLARSHIPS TOO YEAH .
1814,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M028.wav,e0,I DIDN'T ASK ANNIE YET .
5143,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro01_M023.wav,e2,NO I'M NOT GOING ANYWHERE I'M STAYING HERE I AM FILLING  OUT RIGHT NOW OKAY JUST CALM DOWN I'M . FILLING OUT RIGHT NOW JUST TAKE THE GOD DAMN PIECE OF PAPER .
442,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_1_F025.wav,e0,YOU'RE A CONSIDERATE FELLOW THERE'S NOTHING WRONG IN THAT .
1390,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_F034.wav,e2,WHAT THE HELL IS THIS .
671,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1b_M001.wav,e3,HE WAS OUT HERE WHEN IT BROKE .
4173,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro05_M026.wav,e0,YOU KNOW THE AIRLINES CAN NOT BE HELD RESPONSIBLE FOR EVERY . BAG OF LUGGAGE THAT COMES THROUGH  HERE .
3596,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_M011.wav,e0,I THINK I'LL HAVE A LITTLE .
1700,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_1_M018.wav,e1,I MEAN . THINK ABOUT PEOPLE IN KANSAS . THEY'VE GOT TO GET LIKE YOU KNOW  PLANE TICKETS AND HOTEL RESERVATIONS JUST TO SEE THIS WE'RE JUST FORTY MINUTES AWAY IT'S JUST TOO GOOD OF AN OPPORTUNITY TO PASS UP .
610,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_M043.wav,e2,{NS} NO YOU'RE NOT .
1693,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro07_M016.wav,e1,SO .
5246,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_2_M010.wav,e0,I'LL HAVE SOME MYSELF I THINK .
2197,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_M022.wav,e0,YEAH YEAH MAYBE WE'LL UH .
2168,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro05_M007.wav,e0,PEOPLE LOSE .
1203,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro03_M010.wav,e1,OH MY GOD .
2276,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_3_M014.wav,e0,WHY DIDN'T YOU .
1080,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_1_M017.wav,e1,HONEY . IT'S A NATURAL PHENOMENON I  MEAN  THIS KIND OF THING ONLY HAPPENS ONCE A YEAR  IT'S A GREAT OPPORTUNITY .
3578,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_F006.wav,e1,YOUR HOUSING BOOKS EVERYTHING THAT IS . INCREDIBLE .
3177,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_1_F024.wav,e1,I KNOW YOU DID YOU THREW IT OUT THE WINDOW INTO THE CANAL BELOW  I . DON'T THINK I'LL EVER FORGIVE YOU FOR THAT .
4210,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro06_M003.wav,e3,YOU KNOW YOU ARE WELCOME TO STAY AT MY HOUSE IF YOU WANT TO  JUST . CHECK OUT  FOR A . COUPLE DAYS AND HANG OUT .
2567,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_M021.wav,e2,DON'T YELL AT ME .
4050,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro03_F006.wav,e1,UHUH UHUH HE WON BIG AND HE AND HE REALIZED THAT THE ONLY THING THAT WOULD MAKE IT BETTER WAS  ME AS HIS BRIDE .
4410,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script02_2_M002.wav,e0,ABOUT WHAT I WAS SAYING .
843,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F001.wav,e0,YEAH .
2139,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro03_M000.wav,e1,OH . YOU'RE NEVER GOING TO BELIEVE IT .
2718,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_M002.wav,e1,OH NO WAY .
997,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro04_F007.wav,e0,YOU ARE PERSISTENCE  I MEAN THAT'S IMPORTANT THAT'S .
2221,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_3_M031.wav,e3,THEN I CAME BACK AND . IT WAS INCREDIBLE  THERE . WAS NO MEANING IN IT HERE  THE WHOLE THING TO THEM SEEMED LIKE SORT OF A  BUS ACCIDENT . I WENT TO WORK WITH DAD AND . THAT RAT RACE AGAIN .
1791,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro06_M011.wav,e3,THIS IS JUST  THIS IS A TERRIBLE LIFE . I JUST DON'T UNDERSTAND .
2754,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_F009.wav,e1,YEAH TOTALLY .
5170,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1_M022.wav,e2,ISN'T IT YOUR BUSINESS TOO IF DAD  IF I TELL DAD AND HE THROWS A  FIT ABOUT IT  I MEAN YOU HAVE SUCH A TALENT FOR IGNORING THINGS .
1376,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_F023.wav,e1,{LG} . OH I'M GOING TO BE WORKING TOO I MEAN .
2566,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_3_M028.wav,e3,THEY DIDN'T DIE . THEY KILLED THEMSELVES FOR EACH OTHER  I MEAN THAT EXACTLY A  LITTLE MORE SELFISH AND THEY'D HAVE BEEN HERE TODAY .
5177,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro06_F007.wav,e3,YEAH .
1609,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_M005.wav,e0,UH CARLA . CAN I ASK YOU A QUESTION . NO  DON'T GET UPSET  BUT ARE . YOU HAVING YOUR PERIOD .
3484,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_3_M033.wav,e3,AND  TO SHOW THAT TO  TO  BRING THAT BACK ONTO THE EARTH AGAIN  LIKE A LIKE A MONUMENT AND . EVERYONE WOULD HAVE IT STANDING BEHIND THEM AND AND IT WOULD  MAKE A DIFFERENCE FOR THEM .
2256,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_1_F016.wav,e0,YES .
1766,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_M018.wav,e0,WHY NOT BROWNS .
1219,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_F021.wav,e1,OH MY GOSH  YOU TOLD YOUR PARENTS ALREADY AND EVERYTHING .
1383,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro06_F024.wav,e3,{BR} .
3666,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro04_F010.wav,e0,I'M JUST SAYING THAT IF I WAS LOOKING TO HIRE SOMEBODY IN THE  OR KIND  OF . NO NO NO .
913,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_3_F022.wav,e0,YEAH SURE .
5019,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_1_F017.wav,e0,WHAT HAPPENS IF ONE OF US DIES DOES THE ONE THAT'S LEFT STILL LAUGH .
3724,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_F028.wav,e1,IT'S . SO GIRLY I DON'T EVEN KNOW HOW TO LIKE IT'S SO WEIRD BUT . IT'LL BE FUN MY MOM WILL LOVE  TO BE LIKE SHE'LL GET  SO INTO IT I'M  SURE .
1344,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro04_M009.wav,e0,OH MY GOD ANNA YOU'RE STILL YOUNG  DON'T EVEN THINK ABOUT  THAT .
3632,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_2_F013.wav,e2,BECAUSE IF HE'S NOT COMING BACK . I'LL KILL MYSELF .
1577,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_M035.wav,e0,WELL I CAN'T BE IN CHARGE OF THIS I MEAN I GOT THINGS I GOT TO . DO .
2985,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro04_M027.wav,e0,AND YOU'VE GOT TO THINK  WELL ASK YOURSELF WHY ARE THEY NOT HIRING YOU .
1803,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_F008.wav,e0,HOW WAS SICK .
2046,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro01_F006.wav,e0,NO I UNDERSTAND AND THERE ARE A LOT OF PEOPLE HERE BUT  WHAT I'M TELLING YOU IS THAT . IT'S DIFFERENT FOR DIFFERENT STATES AND SINCE YOUR GETTING A NEW LICENSE IN THE STATE OF CALIFORNIA . YOU HAVE TO FILL OUT A DIFFERENT FORM THAN YOU DID .
2578,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro04_M034.wav,e0,YEAH I UNDERSTAND  MAYBE WHAT JOBS ARE WE TALKING ABOUT .
4363,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script02_1_M013.wav,e0,DO THEY ALWAYS RUN DURING A FULL MOON I DON'T REMEMBER WAS IT  FULL LAST YEAR .
1798,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_3_M042.wav,e1,ANNIE I AM GOING TO MAKE YOU A FORTUNE .
894,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_F019.wav,e3,JUST . DANCING BAREFOOT IN . THE SAND  DRINKING CHAMPAGNE OUT OF THE BOTTLE .
1689,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro02_F021.wav,e2,A WEEK  YOU'RE GIVING ME A WEEK TO BE OKAY WITH THIS .
5092,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_F005.wav,e1,THAT'S INCREDIBLE . THAT'S AWESOME WHERE'S SHE FROM MAYBE YOU CAN GET A DUAL CITIZENSHIP .
3202,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro04_F007.wav,e3,YEAH .
4254,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script01_1_F035.wav,e2,WHAT THE HELL IS THIS .
2080,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_F033.wav,e2,THEY ARE AWAY IN TUNIS .
3697,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro08_F027.wav,e1,NO I'M JUST GONNA  GO HAVE . A FANTASTIC DAY NOW .
